UnixTimeStamp,Date(UTC),Gas Fee USD,volatility
1514678400,12/31/2017,1.831270586660476e-05,3.4965965481829797
1514764800,1/1/2018,1.7624267467392404e-05,3.4696620359518735
1514851200,1/2/2018,2.268276014861189e-05,3.5490522689356783
1514937600,1/3/2018,2.62752278894388e-05,3.2485180628022787
1515024000,1/4/2018,3.151672181116681e-05,3.134594597848334
1515110400,1/5/2018,8.168465992286829e-05,4.453450329920946
1515196800,1/6/2018,9.640257934607704e-05,4.346988948760567
1515283200,1/7/2018,8.337122761065427e-05,4.3927640787360245
1515369600,1/8/2018,8.366845041681237e-05,4.383567470338256
1515456000,1/9/2018,9.900112246947051e-05,4.20462137264389
1515542400,1/10/2018,0.0001192061954244,4.211178597193611
1515628800,1/11/2018,9.41083225513158e-05,4.222118902947675
1515715200,1/12/2018,7.568012682641659e-05,4.3181381358065885
1515801600,1/13/2018,8.824955611055402e-05,4.336580202803594
1515888000,1/14/2018,7.938970370097121e-05,4.2982830558617025
1515974400,1/15/2018,6.887091768904033e-05,4.343851344968007
1516060800,1/16/2018,5.753195763464736e-05,4.35725300096838
1516147200,1/17/2018,5.340075573459808e-05,4.3736035575563665
1516233600,1/18/2018,5.444511356973249e-05,4.29630455325292
1516320000,1/19/2018,5.307262881340296e-05,4.263627012348917
1516406400,1/20/2018,5.8773920646538505e-05,4.273020592990451
1516492800,1/21/2018,4.233786983185032e-05,4.375894910216671
1516579200,1/22/2018,3.379037759425605e-05,4.423761515053862
1516665600,1/23/2018,3.863779145900821e-05,4.411805438795327
1516752000,1/24/2018,3.997273767441975e-05,4.397108612579369
1516838400,1/25/2018,3.5125597450418673e-05,4.429663515327518
1516924800,1/26/2018,2.947995979592222e-05,4.475686097228146
1517011200,1/27/2018,3.055102758689716e-05,4.465084329674863
1517097600,1/28/2018,3.42381569779886e-05,4.474318476118693
1517184000,1/29/2018,4.332179752326801e-05,4.513270594235029
1517270400,1/30/2018,3.199935128141e-05,4.655347814763184
1517356800,1/31/2018,3.267554838861391e-05,4.650814682284481
1517443200,2/1/2018,4.1495360153872574e-05,4.642653812150049
1517529600,2/2/2018,3.246582284621808e-05,4.708966125896314
1517616000,2/3/2018,2.844746219329971e-05,4.689568960704604
1517702400,2/4/2018,2.4024897564367773e-05,3.211264001720382
1517788800,2/5/2018,1.8674850482381963e-05,3.2036788443434157
1517875200,2/6/2018,2.195243401851864e-05,3.272670951316548
1517961600,2/7/2018,2.006895313331458e-05,3.271608181640219
1518048000,2/8/2018,2.0312987442318e-05,3.186150333696815
1518134400,2/9/2018,2.0065077130603803e-05,3.0724126457842527
1518220800,2/10/2018,2.0278672973665504e-05,3.0135363010438954
1518307200,2/11/2018,1.77684384764706e-05,2.9683016056068166
1518393600,2/12/2018,1.80184761973937e-05,2.887576698735288
1518480000,2/13/2018,1.8228426094269025e-05,2.8895688406845896
1518566400,2/14/2018,2.07035119547689e-05,2.932845172226922
1518652800,2/15/2018,2.001196943818255e-05,2.889122190903557
1518739200,2/16/2018,2.0252378653003302e-05,2.890053247694268
1518825600,2/17/2018,2.128579262899001e-05,2.898827901674237
1518912000,2/18/2018,2.11292845435659e-05,2.8999741402923873
1518998400,2/19/2018,1.870726845984235e-05,2.8760072826283363
1519084800,2/20/2018,1.7928884875598883e-05,2.679552105375548
1519171200,2/21/2018,1.6262725288871504e-05,2.59713075206474
1519257600,2/22/2018,1.4405096097927931e-05,2.5534356298088494
1519344000,2/23/2018,1.6097195732702702e-05,2.59270045892481
1519430400,2/24/2018,1.6157003670744303e-05,2.570217736565515
1519516800,2/25/2018,1.4083150506229e-05,2.545816673605613
1519603200,2/26/2018,1.541889767067156e-05,2.569295560747645
1519689600,2/27/2018,1.5596675156705663e-05,2.5251383982537123
1519776000,2/28/2018,1.71899180717745e-05,2.387337971292393
1519862400,3/1/2018,1.606956722898554e-05,2.181946194757792
1519948800,3/2/2018,1.7498265512320803e-05,2.209548082487636
1520035200,3/3/2018,1.396656709978025e-05,2.1140610382888374
1520121600,3/4/2018,1.496724636250274e-05,2.004375581355596
1520208000,3/5/2018,1.668489595168968e-05,2.0195177250499063
1520294400,3/6/2018,1.4828640683204353e-05,1.9788748647574939
1520380800,3/7/2018,1.4847677928729462e-05,1.786858247624252
1520467200,3/8/2018,1.2828453675586891e-05,1.7417519500834937
1520553600,3/9/2018,1.2904428787848e-05,1.7239843212873112
1520640000,3/10/2018,1.0091719568534e-05,1.8993585671138609
1520726400,3/11/2018,9.94053449167416e-06,1.89917803649974
1520812800,3/12/2018,1.070041054161324e-05,1.9259440600242184
1520899200,3/13/2018,9.112107065724962e-06,1.9490434782415862
1520985600,3/14/2018,8.70906355508805e-06,1.9461296065742044
1521072000,3/15/2018,8.76346840469376e-06,1.9449779946680819
1521158400,3/16/2018,9.813141470146769e-06,1.9316285666967743
1521244800,3/17/2018,6.7363565196659e-06,2.287891994713776
1521331200,3/18/2018,6.850441425699681e-06,2.2892417485257455
1521417600,3/19/2018,7.27422066984365e-06,2.294359189931264
1521504000,3/20/2018,7.488076008119981e-06,2.3035112669223725
1521590400,3/21/2018,7.91841470979767e-06,2.30223316620968
1521676800,3/22/2018,7.778045103327591e-06,2.3019713862161115
1521763200,3/23/2018,8.49486802211481e-06,2.322240851744692
1521849600,3/24/2018,7.16877049992704e-06,2.354322489518457
1521936000,3/25/2018,7.080379074150541e-06,2.304523229387852
1522022400,3/26/2018,8.837939681865001e-06,2.461651940542651
1522108800,3/27/2018,6.44501285965582e-06,2.640712112188007
1522195200,3/28/2018,6.52523858464618e-06,2.6111402131108656
1522281600,3/29/2018,6.0029401659733e-06,2.613762859484876
1522368000,3/30/2018,5.03094577184122e-06,2.6181065237615093
1522454400,3/31/2018,4.522929476458441e-06,2.626599926431244
1522540800,4/1/2018,4.206170177965251e-06,2.5876213038555713
1522627200,4/2/2018,4.66470525192472e-06,2.5571331635493615
1522713600,4/3/2018,5.113033555091261e-06,2.5700605955646365
1522800000,4/4/2018,4.1544129248700005e-06,2.583065030507629
1522886400,4/5/2018,5.899755016743841e-06,2.9154905875209147
1522972800,4/6/2018,5.028132378249e-06,2.9472364254312717
1523059200,4/7/2018,4.1400616177860605e-06,2.97453831776922
1523145600,4/8/2018,4.2021012999944e-06,2.976357082785992
1523232000,4/9/2018,4.747231437336981e-06,2.928262102023166
1523318400,4/10/2018,5.06532668511315e-06,2.9449457528222784
1523404800,4/11/2018,5.3428838710644005e-06,2.937442201061622
1523491200,4/12/2018,6.654519220987501e-06,3.0118298724263655
1523577600,4/13/2018,7.73240913801624e-06,3.0601518835940875
1523664000,4/14/2018,6.126501630411001e-06,3.1620114912084007
1523750400,4/15/2018,6.143440667523751e-06,3.1303459437441292
1523836800,4/16/2018,6.085093820218431e-06,2.8472064753006467
1523923200,4/17/2018,6.1234061281443606e-06,2.846504357042447
1524009600,4/18/2018,7.51262527717812e-06,2.9305752934993383
1524096000,4/19/2018,7.26576591071e-06,2.9311789451596115
1524182400,4/20/2018,7.73570576695272e-06,2.932933640037111
1524268800,4/21/2018,6.863554969458769e-06,2.961728754950574
1524355200,4/22/2018,7.247179379287051e-06,2.9508011586715
1524441600,4/23/2018,7.887089520091441e-06,2.9054298523519853
1524528000,4/24/2018,1.00732545221508e-05,3.024009745488606
1524614400,4/25/2018,8.37487957250796e-06,3.0009861821471517
1524700800,4/26/2018,9.4402077471359e-06,2.805651514686318
1524787200,4/27/2018,9.44757870865468e-06,2.805961048659011
1524873600,4/28/2018,1.20091724746539e-05,2.8924005571022002
1524960000,4/29/2018,1.064464996555917e-05,2.8499906129809096
1525046400,4/30/2018,1.089645923572416e-05,2.810337326157473
1525132800,5/1/2018,9.58047689461324e-06,2.842573345992653
1525219200,5/2/2018,1.011047752025334e-05,2.831113714985029
1525305600,5/3/2018,1.2728764044052682e-05,2.9118296002034736
1525392000,5/4/2018,1.1525251165105862e-05,2.823573198538824
1525478400,5/5/2018,1.09752389743126e-05,2.5941241214756343
1525564800,5/6/2018,1.0803145520135662e-05,2.515399262330624
1525651200,5/7/2018,1.02564597071772e-05,2.405396791360125
1525737600,5/8/2018,1.21174702841726e-05,2.451080867661983
1525824000,5/9/2018,1.130851745407878e-05,2.4566426882081878
1525910400,5/10/2018,1.333915499914889e-05,2.499631876310729
1525996800,5/11/2018,1.2715677437955e-05,2.5137851776026716
1526083200,5/12/2018,9.2061391407102e-06,2.7012181678078933
1526169600,5/13/2018,1.0504075695739502e-05,2.6901100841185173
1526256000,5/14/2018,1.337415865533354e-05,2.6594519127410634
1526342400,5/15/2018,1.296262824228268e-05,2.6658356333727244
1526428800,5/16/2018,1.293204501866256e-05,2.664785759504439
1526515200,5/17/2018,1.26954480709918e-05,2.6683837695535693
1526601600,5/18/2018,1.2984824282268062e-05,2.5880294403047213
1526688000,5/19/2018,1.23666492777266e-05,2.592440747866975
1526774400,5/20/2018,1.20836049045667e-05,2.590997595975947
1526860800,5/21/2018,1.2492162426851422e-05,2.5455984049906726
1526947200,5/22/2018,1.2434905910617602e-05,2.543872334256324
1527033600,5/23/2018,1.140391418821046e-05,2.5574804846785795
1527120000,5/24/2018,1.1151486595521662e-05,2.417921513727096
1527206400,5/25/2018,1.070154470421881e-05,2.3275944494540286
1527292800,5/26/2018,9.26415470917664e-06,2.3503494164512917
1527379200,5/27/2018,8.4170603582094e-06,2.3736934142016115
1527465600,5/28/2018,1.0917722684416712e-05,2.4007144768686826
1527552000,5/29/2018,1.202772020451645e-05,2.3866043547314826
1527638400,5/30/2018,1.1940975037503042e-05,2.385876070904232
1527724800,5/31/2018,1.5019973015930431e-05,2.4627131858998426
1527811200,6/1/2018,1.290139508814192e-05,2.5257330940440994
1527897600,6/2/2018,9.50907552636565e-06,2.621562563677894
1527984000,6/3/2018,9.55561791670928e-06,2.601858354557483
1528070400,6/4/2018,1.127351590897124e-05,2.6642119192124367
1528156800,6/5/2018,1.045342594529688e-05,2.677036343510052
1528243200,6/6/2018,1.19694668247183e-05,2.7118025676832778
1528329600,6/7/2018,1.0264273708995365e-05,2.701793745888202
1528416000,6/8/2018,9.5601898363797e-06,2.702385614866687
1528502400,6/9/2018,7.487405074707581e-06,2.7537683327513274
1528588800,6/10/2018,6.586859204020581e-06,2.7783952409705037
1528675200,6/11/2018,7.4096846006841e-06,2.59668886051201
1528761600,6/12/2018,6.947618045241999e-06,2.554234259227428
1528848000,6/13/2018,6.8665560156787e-06,2.3825714209580178
1528934400,6/14/2018,8.274112334321303e-06,2.490760142335947
1529020800,6/15/2018,8.19260423226047e-06,2.490418867331117
1529107200,6/16/2018,1.2355138969535582e-05,2.899901278311044
1529193600,6/17/2018,5.5763607940637405e-06,4.008631908924145
1529280000,6/18/2018,6.120445312342071e-06,4.0299441931353
1529366400,6/19/2018,7.768386680003952e-06,4.132175470211795
1529452800,6/20/2018,7.22328575223504e-06,4.133227074014932
1529539200,6/21/2018,6.86020429113565e-06,4.134520191787895
1529625600,6/22/2018,1.796809300054752e-05,5.360069143179429
1529712000,6/23/2018,6.6524584926492e-06,6.412853545317562
1529798400,6/24/2018,7.358403965394751e-06,6.4252995216077
1529884800,6/25/2018,7.17458893964154e-06,6.40797401511176
1529971200,6/26/2018,5.15972839427498e-06,6.499319985342864
1530057600,6/27/2018,5.49826936648875e-06,6.429883409028008
1530144000,6/28/2018,4.920857708664241e-06,6.422042821378669
1530230400,6/29/2018,5.273395320272e-06,6.4309482696513545
1530316800,6/30/2018,1.551173216789394e-05,7.458270615223857
1530403200,7/1/2018,2.704572667555755e-05,7.680840655526181
1530489600,7/2/2018,4.115196098272974e-05,7.705237672334902
1530576000,7/3/2018,3.790934946448155e-05,7.717440671348089
1530662400,7/4/2018,2.7603355667428712e-05,7.806538261273198
1530748800,7/5/2018,2.278011900055905e-05,7.83685631564116
1530835200,7/6/2018,3.299242916049831e-05,7.920569679146988
1530921600,7/7/2018,2.926359472240295e-05,7.911382740493775
1531008000,7/8/2018,1.730148554772603e-05,8.143443002940115
1531094400,7/9/2018,1.217822804123868e-05,8.195377435607746
1531180800,7/10/2018,9.2267334741462e-06,8.244917915410248
1531267200,7/11/2018,8.49053823102846e-06,8.242037348183858
1531353600,7/12/2018,1.2577859342012253e-05,8.347620177611693
1531440000,7/13/2018,1.29075437353513e-05,8.346863522699124
1531526400,7/14/2018,2.5017232018277703e-05,8.625412332088352
1531612800,7/15/2018,2.1678962774534503e-05,8.647022556388606
1531699200,7/16/2018,8.88698818972375e-06,9.110827867712127
1531785600,7/17/2018,8.757828432076381e-06,8.660508922511994
1531872000,7/18/2018,7.38334263206918e-06,8.679452078412702
1531958400,7/19/2018,6.1081416026813e-06,8.663738809984771
1532044800,7/20/2018,7.127058603500361e-06,8.678565344504479
1532131200,7/21/2018,7.296601497041041e-06,8.676949741970075
1532217600,7/22/2018,5.04905604080715e-06,8.040692896708709
1532304000,7/23/2018,6.990325214624071e-06,7.364369228019134
1532390400,7/24/2018,7.390893864697491e-06,7.358397041635174
1532476800,7/25/2018,6.292143714524801e-06,7.379482745624744
1532563200,7/26/2018,5.6944372642461305e-06,7.2950308127748436
1532649600,7/27/2018,5.04691733920816e-06,7.304179955651896
1532736000,7/28/2018,5.4082028345454e-06,7.2976441463577295
1532822400,7/29/2018,4.315691476378801e-06,7.3364269166174445
1532908800,7/30/2018,4.99234448753768e-06,6.238311094279711
1532995200,7/31/2018,4.76217058528198e-06,5.859036754280583
1533081600,8/1/2018,1.5401375959775522e-05,7.0930337181147305
1533168000,8/2/2018,4.19084224345479e-06,8.361721382016086
1533254400,8/3/2018,4.39092336305588e-06,8.324409816542158
1533340800,8/4/2018,4.038434212572201e-06,8.31155563553787
1533427200,8/5/2018,3.3000477989178603e-06,8.179256194484054
1533513600,8/6/2018,5.07642369817765e-06,8.366010550400187
1533600000,8/7/2018,9.54322674100632e-06,8.52452659659161
1533686400,8/8/2018,2.040935789399351e-05,8.855800599676403
1533772800,8/9/2018,1.930922976722607e-05,8.796441137359732
1533859200,8/10/2018,1.143129565522155e-05,8.996717350143141
1533945600,8/11/2018,4.71801448179985e-06,9.406803824268588
1534032000,8/12/2018,3.4926394101728e-06,9.45009753131119
1534118400,8/13/2018,4.20755647178162e-06,9.143996961892537
1534204800,8/14/2018,4.46725380288666e-06,9.148014182187355
1534291200,8/15/2018,4.233205799195481e-06,8.633061841496673
1534377600,8/16/2018,3.6248069549352e-06,8.64490225692535
1534464000,8/17/2018,1.245247374183153e-05,9.682393965333342
1534550400,8/18/2018,4.751028260212401e-06,10.250366454272847
1534636800,8/19/2018,4.30293855488202e-06,10.237852493335515
1534723200,8/20/2018,3.36533242191615e-06,10.26754514507254
1534809600,8/21/2018,3.66788691269505e-06,10.198910606437092
1534896000,8/22/2018,4.6016911095715805e-06,10.163791690137046
1534982400,8/23/2018,3.87593954371123e-06,10.175112237389701
1535068800,8/24/2018,6.0500090631119405e-06,10.289628156319123
1535155200,8/25/2018,3.1721418619743604e-06,10.528763776916312
1535241600,8/26/2018,4.418020990830201e-06,10.591930246071822
1535328000,8/27/2018,3.56773842423246e-06,10.61314086622091
1535414400,8/28/2018,3.78557718769205e-06,10.588080302847372
1535500800,8/29/2018,4.99114347107565e-06,10.621189519087547
1535587200,8/30/2018,3.85285059928095e-06,10.658617033578839
1535673600,8/31/2018,4.061315908187801e-06,9.7762213419812
1535760000,9/1/2018,3.2617142086422406e-06,8.69350361636626
1535846400,9/2/2018,3.0318691534164e-06,8.694000622247975
1535932800,9/3/2018,3.4997510269243505e-06,8.706645744283277
1536019200,9/4/2018,3.96048239730935e-06,8.687903351987638
1536105600,9/5/2018,2.8776096219330604e-06,8.620211110420987
1536192000,9/6/2018,3.4317525652524803e-06,8.329455379534659
1536278400,9/7/2018,3.16989900363776e-06,7.821129063048042
1536364800,9/8/2018,2.3940972820995304e-06,7.858100627391757
1536451200,9/9/2018,2.45741290788924e-06,7.690016839618646
1536537600,9/10/2018,2.65209966453878e-06,7.085523594433047
1536624000,9/11/2018,2.9036450588936e-06,7.02101211006777
1536710400,9/12/2018,2.96192891809242e-06,6.987539600051361
1536796800,9/13/2018,3.51667223868814e-06,7.012787477382334
1536883200,9/14/2018,3.05903167808475e-06,7.026173756357977
1536969600,9/15/2018,2.93921260523297e-06,7.007855864138329
1537056000,9/16/2018,2.89708287513068e-06,5.391623745830484
1537142400,9/17/2018,3.0203540131882e-06,4.267538503999094
1537228800,9/18/2018,5.25182014038318e-06,4.691435590422419
1537315200,9/19/2018,4.1686270894588205e-06,4.681697847587751
1537401600,9/20/2018,3.5721024692924403e-06,4.705753685867619
1537488000,9/21/2018,4.5183735381306906e-06,4.710825038070396
1537574400,9/22/2018,3.4743905336272203e-06,4.762880212147648
1537660800,9/23/2018,3.2136680402837005e-06,4.483668963290358
1537747200,9/24/2018,3.83785480761144e-06,3.9250153319663386
1537833600,9/25/2018,3.7202701822576e-06,3.7469227883241856
1537920000,9/26/2018,3.5011892775776803e-06,3.6773545717926592
1538006400,9/27/2018,3.8359522991284806e-06,3.685614206500657
1538092800,9/28/2018,4.01875258161896e-06,3.5537854686522894
1538179200,9/29/2018,5.060078635607121e-06,3.527432751243342
1538265600,9/30/2018,3.8510101891768e-06,3.6573453196516077
1538352000,10/1/2018,4.3732898577769495e-06,3.597194630727429
1538438400,10/2/2018,4.29065008840085e-06,3.5864568282299287
1538524800,10/3/2018,2.9143196636738503e-06,3.81091540672614
1538611200,10/4/2018,2.93922935859168e-06,3.7826215331861097
1538697600,10/5/2018,3.0922442824373004e-06,3.618250400161701
1538784000,10/6/2018,2.11947615571428e-06,3.7949830784052434
1538870400,10/7/2018,2.655753977331601e-06,3.879078028752719
1538956800,10/8/2018,3.3428718095047206e-06,3.8325421634394874
1539043200,10/9/2018,2.95384301119179e-06,3.8607014300586666
1539129600,10/10/2018,3.58007776403354e-06,3.9081465734159564
1539216000,10/11/2018,2.9205482902750607e-06,3.9660835251074777
1539302400,10/12/2018,5.73898850158851e-06,4.6135232618126265
1539388800,10/13/2018,2.31258766654555e-06,5.6054721417908
1539475200,10/14/2018,2.28604497281721e-06,5.587170071116039
1539561600,10/15/2018,3.2947917438772e-06,5.736555913687617
1539648000,10/16/2018,2.67726062107838e-06,5.78363895411122
1539734400,10/17/2018,2.7907838780064e-06,5.783625351094516
1539820800,10/18/2018,2.66277069784933e-06,5.42543836278934
1539907200,10/19/2018,2.7795480067063803e-06,5.37695568091355
1539993600,10/20/2018,2.72539159104636e-06,5.352995537424721
1540080000,10/21/2018,2.4634998528918203e-06,5.288129614461843
1540166400,10/22/2018,2.6798387066536e-06,5.225969211519484
1540252800,10/23/2018,2.9580976546506004e-06,5.232820291049724
1540339200,10/24/2018,3.0789839716929603e-06,5.195052472839851
1540425600,10/25/2018,3.22265649777083e-06,5.1975258825738075
1540512000,10/26/2018,3.33885928703571e-06,5.195325703846339
1540598400,10/27/2018,2.86691654138155e-06,5.210002718797169
1540684800,10/28/2018,2.64039764800724e-06,5.211877389694546
1540771200,10/29/2018,2.9240135621799303e-06,5.155029731957438
1540857600,10/30/2018,2.9283001684028304e-06,5.072544621522632
1540944000,10/31/2018,2.94884919501345e-06,5.049164480852414
1541030400,11/1/2018,2.82241505348768e-06,5.050268505042322
1541116800,11/2/2018,3.0521092158511403e-06,4.875640440018163
1541203200,11/3/2018,3.22056701269173e-06,4.879003549827308
1541289600,11/4/2018,2.7605432961584003e-06,4.906053574745241
1541376000,11/5/2018,3.5123588662527e-06,4.785614932140241
1541462400,11/6/2018,3.80575461761924e-06,4.732388852891865
1541548800,11/7/2018,3.56133796225518e-06,4.6730275852122585
1541635200,11/8/2018,3.99175454852991e-06,4.6660481575955135
1541721600,11/9/2018,3.29848297812488e-06,4.669042246508822
1541808000,11/10/2018,2.5494287403481e-06,4.701953731692486
1541894400,11/11/2018,2.2486461164559e-06,4.025281184195596
1541980800,11/12/2018,3.02894890611387e-06,2.6943808148068062
1542067200,11/13/2018,3.10850418390298e-06,2.6939557348004355
1542153600,11/14/2018,3.18225878312e-06,2.3710459920747136
1542240000,11/15/2018,3.3537175172487e-06,2.2568930852908204
1542326400,11/16/2018,2.8185628032996e-06,2.33954694426284
1542412800,11/17/2018,2.312814072422e-06,2.435094734852247
1542499200,11/18/2018,2.64448300363245e-06,2.477866363052158
1542585600,11/19/2018,2.52392903617914e-06,2.482119327763408
1542672000,11/20/2018,2.34818901770496e-06,2.4697207128556915
1542758400,11/21/2018,2.084329547391e-06,2.482667234431417
1542844800,11/22/2018,1.8733926137994e-06,2.474477626460423
1542931200,11/23/2018,1.95021020724101e-06,2.4745150267120115
1543017600,11/24/2018,1.73865673680325e-06,2.4881155765499026
1543104000,11/25/2018,1.903683192135e-06,2.5111241948021457
1543190400,11/26/2018,1.7766636679670703e-06,2.4718091642155335
1543276800,11/27/2018,1.61707629464016e-06,2.476139050349242
1543363200,11/28/2018,2.0020802691072e-06,2.571960993224728
1543449600,11/29/2018,2.39027390139912e-06,2.6557776041303276
1543536000,11/30/2018,2.55678333243962e-06,2.668027205429946
1543622400,12/1/2018,2.057240982663e-06,2.7668676399869567
1543708800,12/2/2018,1.82579019698504e-06,2.772903291665294
1543795200,12/3/2018,1.87802334461501e-06,2.7661171338936246
1543881600,12/4/2018,1.88811570248566e-06,2.7229160748102736
1543968000,12/5/2018,1.79856286040802e-06,2.566400595068744
1544054400,12/6/2018,1.4795538352697505e-06,2.6074253267939165
1544140800,12/7/2018,1.55328322253533e-06,2.6188927729994753
1544227200,12/8/2018,1.1278808500910402e-06,2.7572642781071757
1544313600,12/9/2018,1.1316708732706205e-06,2.7082582729707014
1544400000,12/10/2018,1.2646660649989e-06,2.632266742316817
1544486400,12/11/2018,1.30317189021315e-06,2.612111888391792
1544572800,12/12/2018,1.30896583961532e-06,2.352883920244216
1544659200,12/13/2018,1.52158270143048e-06,2.4277415816411336
1544745600,12/14/2018,2.4485053378491003e-06,2.986763691772608
1544832000,12/15/2018,1.0746659216802e-06,4.111719723547804
1544918400,12/16/2018,1.00572250812019e-06,4.083998035051673
1545004800,12/17/2018,1.31928751590976e-06,4.174577598029946
1545091200,12/18/2018,3.2444816501260806e-06,5.244757187017996
1545177600,12/19/2018,1.59977015913835e-06,5.805454598788382
1545264000,12/20/2018,1.83747019606209e-06,5.825913198070506
1545350400,12/21/2018,1.7311894822368e-06,5.815315742796394
1545436800,12/22/2018,1.65958111321288e-06,5.805632755533028
1545523200,12/23/2018,1.9237577876660004e-06,5.828014874518657
1545609600,12/24/2018,2.33967579820279e-06,5.851931213233153
1545696000,12/25/2018,1.9341200158394005e-06,5.885114379891171
1545782400,12/26/2018,3.2459792421962904e-06,6.147876675229057
1545868800,12/27/2018,1.5792792124084e-06,6.66107130881045
1545955200,12/28/2018,1.97733036298775e-06,6.665725694849617
1546041600,12/29/2018,1.7827240455725004e-06,6.643469173704179
1546128000,12/30/2018,2.2391594699149204e-06,6.690392028181246
1546214400,12/31/2018,1.8480510608588004e-06,6.680790281300992
1546300800,1/1/2019,2.0444107120327803e-06,6.676934992601335
1546387200,1/2/2019,2.11656549660567e-06,6.677271635536055
1546473600,1/3/2019,1.8972172355712e-06,6.688963906372865
1546560000,1/4/2019,2.215325513471e-06,6.707960531941833
1546646400,1/5/2019,3.7683030740524897e-06,6.907988390424247
1546732800,1/6/2019,2.1322839816890403e-06,7.21777028316131
1546819200,1/7/2019,2.39194031743224e-06,7.125892236693408
1546905600,1/8/2019,2.0669037365195e-06,7.150633636523911
1546992000,1/9/2019,2.04471575010861e-06,7.143739688959337
1547078400,1/10/2019,1.96610151884524e-06,7.146112834968391
1547164800,1/11/2019,1.7334034462346802e-06,7.16269889276795
1547251200,1/12/2019,1.53294522064052e-06,7.158371753903764
1547337600,1/13/2019,1.43361365581736e-06,6.951987411133348
1547424000,1/14/2019,2.48837439969612e-06,6.591437492621992
1547510400,1/15/2019,2.2309190959525805e-06,6.600856502959672
1547596800,1/16/2019,2.5399491101690403e-06,6.553047697546441
1547683200,1/17/2019,1.68743813046312e-06,5.903909718838115
1547769600,1/18/2019,1.73508831355287e-06,5.361859984388861
1547856000,1/19/2019,1.55157063891225e-06,5.353135974657143
1547942400,1/20/2019,1.46684725947672e-06,5.352714458144233
1548028800,1/21/2019,1.58361339297608e-06,5.35850047100851
1548115200,1/22/2019,2.2110427859771204e-06,5.462023520301416
1548201600,1/23/2019,1.56472789830276e-06,5.549446047599096
1548288000,1/24/2019,1.6941928903515e-06,5.520900698449051
1548374400,1/25/2019,1.6063690252176002e-06,5.190534927783763
1548460800,1/26/2019,1.46770192246062e-06,4.551566761125003
1548547200,1/27/2019,1.32350842780126e-06,4.48888238888695
1548633600,1/28/2019,1.6181506067221602e-06,4.537304338271327
1548720000,1/29/2019,1.302988669459e-06,4.517150757409804
1548806400,1/30/2019,1.4231878748840803e-06,4.487001344724401
1548892800,1/31/2019,1.5189038131236905e-06,4.4776960131071615
1548979200,2/1/2019,1.416495235078e-06,4.479432501896167
1549065600,2/2/2019,1.332063216276e-06,4.469607595343247
1549152000,2/3/2019,1.2476521530702e-06,4.432052132991586
1549238400,2/4/2019,1.2915865923707005e-06,3.970341654139077
1549324800,2/5/2019,1.3465925488129202e-06,3.478043548628918
1549411200,2/6/2019,1.315985883157e-06,3.4461693470421384
1549497600,2/7/2019,1.4661835012783e-06,3.4430991163530686
1549584000,2/8/2019,1.59051184119702e-06,3.458300632513199
1549670400,2/9/2019,1.48022398698768e-06,3.4638365878094275
1549756800,2/10/2019,1.6133344616298002e-06,3.453030816441125
1549843200,2/11/2019,1.6879597602993602e-06,3.4288963132718404
1549929600,2/12/2019,1.59572129368615e-06,3.426319680967602
1550016000,2/13/2019,1.67726654364762e-06,2.8077203668123443
1550102400,2/14/2019,2.3140753861094e-06,3.0168880801502813
1550188800,2/15/2019,1.80021441422116e-06,3.1039069081031805
1550275200,2/16/2019,1.6652523560290002e-06,2.7668712280320724
1550361600,2/17/2019,1.8474162953238e-06,2.789243292318196
1550448000,2/18/2019,2.50484233162695e-06,2.9486460659465816
1550534400,2/19/2019,5.39920256811768e-05,11.043888142543024
1550620800,2/20/2019,2.40240552155332e-06,15.785931305638075
1550707200,2/21/2019,2.2402970834631607e-06,15.745724687597031
1550793600,2/22/2019,2.22269903917632e-06,15.696254220426773
1550880000,2/23/2019,2.23895683108764e-06,15.694349536596793
1550966400,2/24/2019,2.168322320654e-06,15.693461610040035
1551052800,2/25/2019,2.3662581146022006e-06,15.691407005608202
1551139200,2/26/2019,2.3880628648449603e-06,15.685543646617813
1551225600,2/27/2019,2.22052790471722e-06,15.67477301609431
1551312000,2/28/2019,2.56697772872772e-06,15.659552410241815
1551398400,3/1/2019,1.7664206222166005e-06,15.717992121008916
1551484800,3/2/2019,1.62630093367102e-06,15.719591271579015
1551571200,3/3/2019,1.5826396045307305e-06,15.717835172615915
1551657600,3/4/2019,1.6013779184998602e-06,15.716090000274207
1551744000,3/5/2019,1.8616277593422605e-06,15.721767991417437
1551830400,3/6/2019,1.9452283324694e-06,15.72196029369857
1551916800,3/7/2019,1.8914324322146503e-06,15.722276184312632
1552003200,3/8/2019,1.81191044100924e-06,15.722978711307329
1552089600,3/9/2019,1.6529510276812805e-06,15.722850652076634
1552176000,3/10/2019,1.6507882399881602e-06,15.720372876950082
1552262400,3/11/2019,1.6671748546358398e-06,15.718174168501218
1552348800,3/12/2019,1.64443383937476e-06,15.715464676321405
1552435200,3/13/2019,1.55588782850739e-06,15.715788977550199
1552521600,3/14/2019,1.46877272591373e-06,15.715850771511024
1552608000,3/15/2019,1.51613866587076e-06,15.715215062836554
1552694400,3/16/2019,1.4711193184503202e-06,15.6714351974167
1552780800,3/17/2019,2.0370439352908804e-06,15.691184583931573
1552867200,3/18/2019,2.7129279696915003e-05,18.089991279413134
